stock,isin,sector,mode,status,exit_reason,regime,confidence,setup,signal_date,signal_close,planned_entry,entry_limit,stop_loss,target,planned_rr,entry_date,entry_fill,exit_date,exit_fill,shares,capital_deployed,hold_trading_bars,hold_calendar_days,R_multiple,mfe_R,pnl_rupees
INDIANB,INE562A01011,banking,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2025-06-16,632.7,632.7,639.03,594.74,651.89,0.51,2025-06-17,634.32,2025-06-23,616.94,157,99588,5,6,-0.44,0.19,-2728
INDIANB,INE562A01011,banking,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2025-07-14,635.1,635.1,641.45,602.27,684.35,1.5,2025-07-15,637.32,2025-07-23,624.09,156,99422,7,8,-0.38,0.36,-2064
INDIANB,INE562A01011,banking,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support + Pullback,2025-09-26,706.35,706.35,713.41,676.44,751.22,1.5,2025-09-29,709.9,2025-09-30,750.82,140,99387,2,1,1.22,1.9,5729
INDIANB,INE562A01011,banking,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2025-11-12,867.5,867.5,876.18,821.25,936.88,1.5,2025-11-13,867.93,2025-11-21,851.37,115,99812,7,8,-0.35,0.58,-1904
INDIANB,INE562A01011,banking,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2025-11-24,854.75,854.75,863.3,812.16,886.02,0.73,2025-11-25,856.38,2025-11-26,885.56,116,99340,2,1,0.66,0.81,3385
INDIANB,INE562A01011,banking,DEEP,LOSS,SL,BULL,MEDIUM,Support,2025-11-27,865.9,865.9,874.56,819.55,935.42,1.5,2025-11-28,870.44,2025-12-03,819.14,114,99230,4,5,-1.01,0.38,-5848
INDIANB,INE562A01011,banking,DEEP,WIN,TIME,BULL,MEDIUM,Support,2025-12-22,787.9,787.9,795.78,743.25,854.88,1.5,2025-12-23,788.29,2026-01-01,832.18,126,99325,7,9,0.97,1.24,5530
TMB,INE668A01016,banking,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Pullback,2023-09-29,546.7,546.7,552.17,513.9,595.9,1.5,2023-10-03,546.97,2023-10-09,557.17,182,99549,5,6,0.31,0.7,1856
TMB,INE668A01016,banking,DEEP,NO_FILL,,,,,2025-11-28,,,,,,,,,,,,,,,,,
TMB,INE668A01016,banking,DEEP,WIN,TIME,BULL,MEDIUM,Support,2025-12-10,496.35,496.35,501.31,466.57,541.02,1.5,2025-12-11,499.6,2025-12-18,507.2,200,99920,6,7,0.23,0.7,1519
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2020-12-11,1056.1,1056.1,1066.66,992.73,1151.15,1.5,2020-12-14,1061.88,2020-12-18,1074.16,94,99817,5,4,0.18,0.75,1155
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2020-12-21,970.1,970.1,979.8,911.89,1024.55,0.94,2020-12-22,980.29,2020-12-22,1047.48,102,99990,1,0,0.98,1.67,6853
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,BULL,HIGH,Pullback + Support,2020-12-23,1039.7,1039.7,1050.1,977.32,1133.27,1.5,2020-12-24,1045.42,2020-12-31,1079.21,95,99315,5,7,0.5,0.73,3210
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TARGET,BULL,MEDIUM,Support + Pullback,2021-03-15,1472.35,1472.35,1487.07,1384.01,1604.86,1.5,2021-03-16,1473.09,2021-03-17,1649.18,67,98697,2,1,1.98,2.43,11798
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Pullback,2021-04-01,1560.35,1560.35,1575.95,1466.73,1700.78,1.5,2021-04-05,1576.74,2021-04-09,1555.22,63,99334,5,4,-0.2,0.17,-1356
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support + Pullback,2021-04-13,1541.1,1541.1,1556.51,1448.63,1679.8,1.5,2021-04-15,1555.78,2021-04-20,1447.93,64,99570,4,5,-1.01,0.41,-6903
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2021-04-22,1478.95,1478.95,1493.74,1390.21,1612.06,1.5,2021-04-23,1451.28,2021-04-29,1536.73,68,98687,5,6,1.4,1.6,5811
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2021-06-14,1799.15,1799.15,1817.14,1691.2,1961.07,1.5,2021-06-15,1796.9,2021-06-21,1816.09,55,98829,5,6,0.18,0.98,1056
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,SL,BULL,MEDIUM,Support,2021-08-02,2161.45,2161.45,2183.06,2031.76,2305.38,1.11,2021-08-03,2184.14,2021-08-04,2030.73,45,98286,2,1,-1.01,0.07,-6903
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,SL,BULL,MEDIUM,Support,2021-09-22,2127.3,2127.3,2148.57,1999.66,2305.38,1.4,2021-09-23,2129.96,2021-09-29,1998.65,46,97978,5,6,-1.01,0.41,-6040
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Support,2021-10-22,1928.05,1928.05,1947.33,1812.37,2101.57,1.5,2021-10-25,1930.91,2021-10-29,2011.24,51,98477,5,4,0.68,0.96,4097
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2021-11-01,2016.45,2016.45,2036.61,1895.46,2105.63,0.74,2021-11-02,2034.02,2021-11-08,2104.6,49,99667,4,6,0.51,0.79,3458
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2021-11-09,2132.55,2132.55,2153.88,2004.6,2324.48,1.5,2021-11-10,2135.07,2021-11-16,2056.62,46,98213,5,6,-0.6,0.49,-3609
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Support,2023-04-21,1922.05,1922.05,1941.27,1806.73,2095.03,1.5,2023-04-24,1931.52,2023-05-03,2000.3,51,98507,7,9,0.55,0.65,3508
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2023-05-05,2012.85,2012.85,2032.98,1892.08,2194.01,1.5,2023-05-08,2009,2023-05-18,2061.57,49,98441,9,10,0.45,1.02,2576
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2023-05-22,2077.7,2077.7,2098.48,1953.04,2264.69,1.5,2023-05-23,2076.04,2023-06-02,2138.23,48,99650,9,10,0.51,0.75,2985
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2023-06-26,2197.15,2197.15,2219.12,2065.32,2394.89,1.5,2023-06-27,2201.1,2023-07-07,2145.58,45,99050,8,10,-0.41,0.28,-2499
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,SL,BULL,MEDIUM,Support,2023-07-17,2057.05,2057.05,2077.62,1946.49,2222.88,1.5,2023-07-18,2061.13,2023-07-21,1945.53,48,98934,4,3,-1.01,0.03,-5549
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Support,2023-12-20,2184.25,2184.25,2206.09,2053.19,2380.83,1.5,2023-12-21,2189.29,2023-12-29,2274.06,45,98518,6,8,0.62,1.27,3815
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2024-01-02,2320.55,2320.55,2343.76,2181.32,2529.4,1.5,2024-01-03,2336.07,2024-01-10,2287.46,42,98115,6,7,-0.31,0.6,-2042
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2024-01-11,2307.3,2307.3,2330.37,2168.86,2514.96,1.5,2024-01-12,2321.16,2024-01-18,2167.77,43,99810,5,6,-1.01,0.1,-6596
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-01-24,2154.75,2154.75,2176.3,2025.47,2348.68,1.5,2024-01-25,2177.39,2024-02-01,2279.26,45,97982,5,7,0.67,0.81,4584
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2024-02-09,2127.2,2127.2,2148.47,1999.57,2318.65,1.5,2024-02-12,2149.52,2024-02-19,2100.65,46,98878,6,7,-0.33,0,-2248
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Pullback + Support,2025-06-02,2076,2076,2096.76,1954.92,2257.62,1.5,2025-06-03,2071.64,2025-06-11,2142.03,48,99438,7,8,0.6,0.89,3379
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2025-07-09,2175.8,2175.8,2197.56,2045.25,2371.62,1.5,2025-07-10,2185.99,2025-07-21,2261.07,45,98370,8,11,0.53,0.72,3378
DALBHARAT,INE00R701025,cement-construction,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Pullback,2025-07-30,2239.5,2239.5,2261.9,2105.73,2440.16,1.5,2025-07-31,2181.19,2025-08-08,2242.28,45,98154,7,8,0.81,1.3,2749
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Pullback,2025-09-11,2409.8,2409.8,2433.9,2298.24,2577.15,1.5,2025-09-12,2419.21,2025-09-23,2338.03,41,99188,8,11,-0.67,0.64,-3328
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support,2025-09-24,2320.8,2320.8,2344.01,2215.26,2479.11,1.5,2025-09-25,2301.15,2025-09-26,2214.14,43,98949,2,1,-1.01,0.22,-3741
DALBHARAT,INE00R701025,cement-construction,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Support,2025-10-06,2251.2,2251.2,2273.71,2151.84,2400.24,1.5,2025-10-07,2252.33,2025-10-15,2218.09,44,99102,7,8,-0.34,0.28,-1506
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,SL,BULL,HIGH,Pullback + Support + Reversal,2019-05-02,608.55,608.55,614.64,573.25,626.64,0.51,2019-05-03,610.36,2019-05-06,572.96,163,99488,2,3,-1.01,0.23,-6095
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2019-10-23,561.5,561.5,567.12,527.81,612.04,1.5,2019-10-24,567.28,2019-10-30,549.03,176,99842,5,6,-0.46,0,-3213
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TARGET,BULL,MEDIUM,Pullback,2020-10-13,530.9,530.9,536.21,499.05,578.68,1.5,2020-10-14,533.87,2020-10-20,578.41,187,99833,5,6,1.28,1.43,8330
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Pullback,2021-04-01,941.95,941.95,951.37,885.43,995.01,0.94,2021-04-05,944.42,2021-04-09,958.77,105,99164,5,4,0.24,0.77,1507
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2021-06-21,970.55,970.55,980.26,912.32,1057.9,1.5,2021-06-22,980.74,2021-06-29,979.41,101,99055,6,7,-0.02,0.28,-134
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2021-07-01,988.35,988.35,998.23,929.05,1077.3,1.5,2021-07-02,983.89,2021-07-12,986.56,101,99373,7,10,0.05,0.37,269
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Support×2,2021-07-22,976.75,976.75,986.52,921.98,1058.91,1.5,2021-07-23,983.49,2021-08-02,999.95,101,99333,7,10,0.27,0.43,1662
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TIME,BULL,HIGH,Pullback,2021-09-30,1197,1197,1208.97,1125.18,1304.73,1.5,2021-10-01,1193.45,2021-10-07,1250.32,83,99056,5,6,0.83,1.19,4721
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2021-10-26,1269.15,1269.15,1281.84,1193,1383.37,1.5,2021-10-27,1275.64,2021-10-28,1192.4,78,99500,2,1,-1.01,0.14,-6492
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2021-10-29,1221.25,1221.25,1233.46,1147.97,1331.16,1.5,2021-11-01,1234.07,2021-11-08,1215.29,81,99959,5,7,-0.22,0.13,-1521
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support,2021-11-22,1115.6,1115.6,1126.76,1048.66,1216,1.5,2021-11-23,1061.88,2021-11-29,1048.13,94,99817,5,6,-1.04,6.89,-1293
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,SL,BULL,MEDIUM,Support,2022-01-21,1267.2,1267.2,1279.87,1191.17,1381.25,1.5,2022-01-24,1270.64,2022-01-25,1174.51,78,99110,2,1,-1.21,0.2,-7498
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support,2022-10-04,1186.35,1186.35,1198.21,1115.17,1293.12,1.5,2022-10-06,1190.6,2022-10-11,1114.59,83,98819,4,5,-1.01,0.09,-6308
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2022-10-12,1100.85,1100.85,1111.86,1034.8,1141.66,0.62,2022-10-13,1092.55,2022-10-14,1141.08,91,99422,2,1,0.84,0.89,4417
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2023-06-07,1255.35,1255.35,1267.9,1180.03,1368.33,1.5,2023-06-08,1255.98,2023-06-15,1287.91,79,99222,6,7,0.42,0.91,2522
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2023-06-26,1272.9,1272.9,1285.63,1198.55,1384.43,1.5,2023-06-27,1270.64,2023-07-06,1246.68,78,99110,7,9,-0.33,0.39,-1869
KAJARIACER,INE217B01036,cement-construction,DEEP,NO_FILL,,,,,2023-07-13,,,,,,,,,,,,,,,,,
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Support,2023-08-16,1445.3,1445.3,1459.75,1358.58,1575.38,1.5,2023-08-17,1453.28,2023-08-24,1458.07,68,98823,6,7,0.05,0.74,326
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Support,2023-08-25,1451.95,1451.95,1466.47,1364.83,1582.63,1.5,2023-08-28,1452.68,2023-09-04,1462.62,68,98782,6,7,0.11,0.41,676
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2023-09-05,1475.15,1475.15,1489.9,1387.86,1606.09,1.5,2023-09-06,1483.64,2023-09-11,1387.16,67,99404,4,5,-1.01,0.05,-6465
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2023-09-18,1387.45,1387.45,1401.32,1304.2,1468.91,0.98,2023-09-20,1385.69,2023-09-26,1345.78,72,99770,5,6,-0.49,0.08,-2874
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2023-09-27,1338.65,1338.65,1352.04,1258.33,1459.13,1.5,2023-09-28,1341.67,2023-10-06,1318.74,74,99284,6,8,-0.28,0.49,-1697
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2023-10-09,1279.75,1279.75,1292.55,1202.96,1394.93,1.5,2023-10-10,1287.24,2023-10-17,1288.31,77,99118,6,7,0.01,0.41,82
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2023-12-13,1368.5,1368.5,1382.19,1286.39,1491.67,1.5,2023-12-14,1376.04,2023-12-26,1364.72,72,99075,8,12,-0.13,0.74,-815
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Support + Pullback,2024-01-11,1372.9,1372.9,1386.63,1290.53,1496.46,1.5,2024-01-12,1352.18,2024-01-20,1379.21,73,98709,7,8,0.44,1.31,1974
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2024-07-26,1438.2,1438.2,1452.58,1351.91,1567.64,1.5,2024-07-29,1453.33,2024-08-02,1459.87,68,98826,5,4,0.06,0.9,445
KAJARIACER,INE217B01036,cement-construction,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-08-05,1395.85,1395.85,1409.81,1312.1,1521.48,1.5,2024-08-06,1396.55,2024-08-12,1413.79,71,99155,5,6,0.2,1.06,1224
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2024-08-13,1410.8,1410.8,1424.91,1326.15,1537.77,1.5,2024-08-14,1411.56,2024-08-21,1367.92,70,98809,5,7,-0.51,0.01,-3055
KAJARIACER,INE217B01036,cement-construction,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2024-08-22,1349.3,1349.3,1362.79,1268.34,1470.74,1.5,2024-08-23,1362.73,2024-08-29,1354.22,73,99479,5,6,-0.09,0.02,-621
